timestamp,topic,header.seq,header.stamp,header.frame_id,t,is_single_rotor_thrust,collective_thrust,bodyrates.x,bodyrates.y,bodyrates.z,thrusts,poses
1741288014.6982758,/flightgoggles/agiros_pilot/mpc_command,38191,1741288014691609621,,1741288014.6916096,True,8.178921694689816,-0.07874043538036489,-0.0016470699624737475,-0.06996394650763657,"(1.9808658761382012, 2.1784004890862776, 2.1205262578482813, 1.8991290716170557)",
1741288014.70773,/flightgoggles/agiros_pilot/mpc_command,38192,1741288014701581955,,1741288014.701582,True,8.179620282436591,-0.07870516890114689,0.008105403503439296,-0.06194018187597846,"(1.9874002977215777, 2.184501147160758, 2.1180844345071925, 1.8896344030470618)",
1741288014.7181108,/flightgoggles/agiros_pilot/mpc_command,38193,1741288014711573601,,1741288014.7115736,True,8.180264629016012,-0.078932371581354,0.017984770998411816,-0.062195213003872096,"(1.9884983512099594, 2.1815838878776517, 2.121796166835399, 1.8883862230930029)",
1741288014.7275593,/flightgoggles/agiros_pilot/mpc_command,38194,1741288014721585751,,1741288014.7215858,True,8.180878779811499,-0.07935723391006078,0.027461567205155666,-0.061930792045899165,"(1.9858186724732303, 2.183299882862717, 2.126575894576828, 1.8851843298987236)",
1741288014.7376833,/flightgoggles/agiros_pilot/mpc_command,38195,1741288014731587410,,1741288014.7315874,True,8.181455252773066,-0.07986488333949165,0.03720968934996194,-0.0691267079885716,"(1.9766057677047257, 2.178183919678229, 2.135134369872585, 1.891531195517527)",
1741288014.7475698,/flightgoggles/agiros_pilot/mpc_command,38196,1741288014741599083,,1741288014.741599,True,8.182039513710528,-0.08012699742505684,0.04717272130827708,-0.07300121450731173,"(1.9691388766212863, 2.177053755389619, 2.137247931787555, 1.8985989499120672)",
1741288014.757807,/flightgoggles/agiros_pilot/mpc_command,38197,1741288014751576900,,1741288014.751577,True,8.182591638439451,-0.08002989092805111,0.0570517596564913,-0.07806065769907261,"(1.963382446729721, 2.1719103628129246, 2.141095087144065, 1.906203741752742)",
1741288014.7676747,/flightgoggles/agiros_pilot/mpc_command,38198,1741288014761621952,,1741288014.761622,True,8.183119409465434,-0.07969092346942293,0.06649101083148,-0.07797563047706317,"(1.9595394781803726, 2.1737728492203607, 2.143033830777438, 1.9067732512872633)",
1741288014.7775955,/flightgoggles/agiros_pilot/mpc_command,38199,1741288014771566629,,1741288014.7715666,True,8.183531788946611,-0.07927558107906992,0.07557387861984977,-0.07956956573059314,"(1.9541077138708665, 2.1742102142372595, 2.150483052799496, 1.9047308080389893)",
1741288014.7879071,/flightgoggles/agiros_pilot/mpc_command,38200,1741288014781578064,,1741288014.781578,True,8.183861865311984,-0.07889788524916976,0.08488976807798561,-0.07462147874223497,"(1.952923525473643, 2.1818670021353648, 2.152652403219294, 1.896418934483682)",
1741288014.7973988,/flightgoggles/agiros_pilot/mpc_command,38201,1741288014791587591,,1741288014.7915876,True,8.184137075176281,-0.07855665717228827,0.09466258314564427,-0.07614715837458103,"(1.9458193967684527, 2.184127345398938, 2.157107363913888, 1.897082969095003)",
1741288014.8075037,/flightgoggles/agiros_pilot/mpc_command,38202,1741288014801571131,,1741288014.8015711,True,8.184398711577325,-0.07798041308152531,0.10483261986554035,-0.0809993142535948,"(1.9383028071330461, 2.180730155502591, 2.1618864174689927, 1.9034793314726954)",
1741288014.817635,/flightgoggles/agiros_pilot/mpc_command,38203,1741288014811578274,,1741288014.8115783,True,8.184658677786263,-0.07712107283939953,0.11503265446533503,-0.07419462201162441,"(1.9431562479802336, 2.185528143345826, 2.156499676363708, 1.8994746100964954)",
1741288014.8275857,/flightgoggles/agiros_pilot/mpc_command,38204,1741288014821575165,,1741288014.8215752,True,8.184912825829844,-0.07628144203735093,0.12489898746933081,-0.07673419491660893,"(1.9395299262517236, 2.1825116145098735, 2.1589758995003114, 1.9038953855679366)",
1741288014.837384,/flightgoggles/agiros_pilot/mpc_command,38205,1741288014831571341,,1741288014.8315713,True,8.185186644890774,-0.07524167525296682,0.13457369171127664,-0.07583686168869457,"(1.9387726802400793, 2.1825417485364036, 2.157958411365369, 1.9059138047489221)",
1741288014.847872,/flightgoggles/agiros_pilot/mpc_command,38206,1741288014841586590,,1741288014.8415866,True,8.18543692961567,-0.07409155316763505,0.14387568253248295,-0.07213029256771782,"(1.9405619322554324, 2.185001979230212, 2.156407132020132, 1.9034658861098943)",
1741288014.8585052,/flightgoggles/agiros_pilot/mpc_command,38207,1741288014851598263,,1741288014.8515983,True,8.185698421859442,-0.07297721601365223,0.1530955618065483,-0.07331524167005118,"(1.9381113593637072, 2.1832691228326446, 2.1577319713301284, 1.9065859683329616)",
1741288014.8671138,/flightgoggles/agiros_pilot/mpc_command,38208,1741288014861595154,,1741288014.8615952,True,8.18601687508573,-0.07169139890971235,0.16211041789923383,-0.07387036814474511,"(1.9357717251171995, 2.1824082549218233, 2.156425435323568, 1.91141145972314)",
1741288014.8777082,/flightgoggles/agiros_pilot/mpc_command,38209,1741288014871568918,,1741288014.871569,True,8.186384550116408,-0.0701121421661526,0.17085630186812295,-0.07018654187165649,"(1.937790259418686, 2.1847911118868555, 2.1514597625817076, 1.9123434162291584)",
1741288014.887609,/flightgoggles/agiros_pilot/mpc_command,38210,1741288014881577253,,1741288014.8815773,True,8.186744862493596,-0.0682393987814426,0.17901871330037167,-0.06167216281912238,"(1.9413638720744402, 2.1943805355709127, 2.1434990468000885, 1.9075014080481545)",
1741288014.8973932,/flightgoggles/agiros_pilot/mpc_command,38211,1741288014891577959,,1741288014.891578,True,8.187120629818331,-0.06610392168173482,0.18717433285958449,-0.053765993176334695,"(1.9462022843416193, 2.2019479300697262, 2.1360807578001397, 1.9028896576068453)",
1741288014.9078925,/flightgoggles/agiros_pilot/mpc_command,38212,1741288014901727438,,1741288014.9017274,True,8.187598959424669,-0.06387148406283065,0.1953204547459516,-0.05839362653464289,"(1.9405949679810368, 2.197939515429789, 2.136954331089941, 1.9121101449239013)",
1741288014.9172473,/flightgoggles/agiros_pilot/mpc_command,38213,1741288014911576986,,1741288014.911577,True,8.18807922104572,-0.06135763464341153,0.20283326238957067,-0.05982327875223092,"(1.9393315138435074, 2.195068165945338, 2.137576436693032, 1.916103104563843)",
1741288014.9270308,/flightgoggles/agiros_pilot/mpc_command,38214,1741288014921579838,,1741288014.9215798,True,8.188629661561066,-0.05874689651799238,0.21013750645189178,-0.05854398146167045,"(1.9409552712246176, 2.1942191485438167, 2.1360489742708513, 1.9174062675217791)",
1741288014.9368577,/flightgoggles/agiros_pilot/mpc_command,38215,1741288014931556463,,1741288014.9315565,True,8.189145521135066,-0.056186483599580346,0.21683925769118909,-0.059772243861939856,"(1.938144686020886, 2.1933152967196725, 2.138528002269947, 1.9191575361245607)",
1741288014.9468646,/flightgoggles/agiros_pilot/mpc_command,38216,1741288014941570044,,1741288014.94157,True,8.18968956285568,-0.05341145110735822,0.2236089268258848,-0.04624631683777659,"(1.9497514799312654, 2.2042094668530186, 2.1276513811118445, 1.9080772349595503)",
1741288014.9568083,/flightgoggles/agiros_pilot/mpc_command,38217,1741288014951558590,,1741288014.9515586,True,8.190430348398497,-0.050889611354937525,0.23060192304938765,-0.04239562338304131,"(1.9575059660679066, 2.202430953079585, 2.1201501352877634, 1.910343293963241)",
1741288014.9667377,/flightgoggles/agiros_pilot/mpc_command,38218,1741288014961556196,,1741288014.9615562,True,8.191241946584793,-0.048428174511882666,0.23661366674653198,-0.04626160105571993,"(1.955791982077851, 2.1965199915918063, 2.1215714741003864, 1.9173584988147474)",
1741288014.9767778,/flightgoggles/agiros_pilot/mpc_command,38219,1741288014971557617,,1741288014.9715576,True,8.192032250166775,-0.045811158907956416,0.24187395344084262,-0.048806787893413396,"(1.9507464218550854, 2.19616742722071, 2.123025141020206, 1.9220932600707745)",
1741288014.986861,/flightgoggles/agiros_pilot/mpc_command,38220,1741288014981560707,,1741288014.9815607,True,8.192797688689872,-0.04293842693236849,0.246957082614107,-0.046411742016840694,"(1.950364838622107, 2.1997192067784517, 2.121682244077984, 1.9210313992113297)",
1741288014.9971561,/flightgoggles/agiros_pilot/mpc_command,38221,1741288014991568565,,1741288014.9915686,True,8.193694247542156,-0.03995146854260332,0.25230354216919176,-0.04478126683335676,"(1.9512566135450384, 2.2009222391294094, 2.1162433163573295, 1.9252720785103785)",
1741288015.0075934,/flightgoggles/agiros_pilot/mpc_command,38222,1741288015001573324,,1741288015.0015733,True,8.194687235681705,-0.03672050190896444,0.25726331833548116,-0.04501094546892207,"(1.9519424749796799, 2.1990499346362995, 2.1136118260314096, 1.9300830000343159)",
1741288015.0175817,/flightgoggles/agiros_pilot/mpc_command,38223,1741288015011591673,,1741288015.0115917,True,8.195752623378405,-0.03341928842888007,0.2617418139276057,-0.04651134171957279,"(1.9537035434807062, 2.1938586262672857, 2.1142505556258517, 1.9339398980045623)",
1741288015.028043,/flightgoggles/agiros_pilot/mpc_command,38224,1741288015021599293,,1741288015.0215993,True,8.196962565290614,-0.030196542379409504,0.2659785268042995,-0.0402581449430438,"(1.9647672545296848, 2.193168791990113, 2.1070748371727905, 1.9319516815980249)",
1741288015.038078,/flightgoggles/agiros_pilot/mpc_command,38225,1741288015031597376,,1741288015.0315974,True,8.198276375090893,-0.027322943110597422,0.26952286993899,-0.03737703746224584,"(1.9711785246073412, 2.1914526371331076, 2.1019807199727087, 1.933664493377736)",
1741288015.0480602,/flightgoggles/agiros_pilot/mpc_command,38226,1741288015041594744,,1741288015.0415947,True,8.199662200970016,-0.024653552487565705,0.2724363281043771,-0.04418273901508745,"(1.9694273172538397, 2.1807319926494086, 2.1074107226102012, 1.9420921684565653)",
1741288015.0581384,/flightgoggles/agiros_pilot/mpc_command,38227,1741288015051605701,,1741288015.0516057,True,8.201111091885966,-0.021988509207094283,0.27484765096165453,-0.035855248135527186,"(1.9830300935987912, 2.1814548876937057, 2.1019664442885886, 1.934659666304882)",
1741288015.067694,/flightgoggles/agiros_pilot/mpc_command,38228,1741288015061568499,,1741288015.0615685,True,8.20253278658918,-0.019887735329433647,0.2766482323935438,-0.025902464434985156,"(1.9944202893778877, 2.1876538304036557, 2.094699469015321, 1.9257591977923147)",
1741288015.0780048,/flightgoggles/agiros_pilot/mpc_command,38229,1741288015071589947,,1741288015.07159,True,8.2040102893185,-0.01805135120368089,0.2783473399151736,-0.02493819139527101,"(1.9946501517611643, 2.189438957882635, 2.0899861719405237, 1.929935007734176)",
1741288015.0876248,/flightgoggles/agiros_pilot/mpc_command,38230,1741288015081591606,,1741288015.0815916,True,8.20558917107186,-0.015862574746470487,0.2798644075268076,-0.03231956674464514,"(1.9875855842518328, 2.1836578904918014, 2.090386972565577, 1.9439587237626488)",
1741288015.0977478,/flightgoggles/agiros_pilot/mpc_command,38231,1741288015091571331,,1741288015.0915713,True,8.207249644931531,-0.01313907530051508,0.2809589878859229,-0.030944242973879772,"(1.9908284689669657, 2.1829189921720697, 2.0851450896099544, 1.9483570941825414)",
