Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,t,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,velocity.linear.x,velocity.linear.y,velocity.linear.z,velocity.angular.x,velocity.angular.y,velocity.angular.z,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,acc_bias.x,acc_bias.y,acc_bias.z,gyr_bias.x,gyr_bias.y,gyr_bias.z,jerk.x,jerk.y,jerk.z,snap.x,snap.y,snap.z,motors_0,motors_1,motors_2,motors_3
1743728834.9235451,14464,1743728834,919353247,world,1743728834.9193532,-2.753917191706712,1.0352003973243538,1.1371233793984998,-0.3563714106575135,-0.3668964954959314,-0.595912474135793,-0.6190918368288629,0.9683652466895936,3.793444413768359,-0.4817570630558204,-0.715686364504327,-3.4896693336693776,-1.0306934458124948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728834.9345632,14465,1743728834,929348230,world,1743728834.9293482,-2.743890857629563,1.0731139601644903,1.1322518092895817,-0.3625744851427536,-0.3556679179285693,-0.5877272906049188,-0.6297751239593581,1.1076593027362054,3.7914385765682175,-0.5038712389290146,-0.7799511047365297,-3.526803091988674,-1.0348939562253852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728834.9443254,14466,1743728834,939304352,world,1743728834.9393044,-2.7325169102985107,1.1108465556593243,1.127183766900537,-0.3685154342507848,-0.3440657658094049,-0.5794041405033376,-0.640395163539304,1.246648416609026,3.783907787631027,-0.5241423305317505,-0.8474670279898111,-3.556560295973,-1.0453497523052742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728834.9536269,14467,1743728834,949377298,world,1743728834.9493773,-2.719605676217508,1.1489318775276052,1.121855717853086,-0.3742422727313017,-0.3319405221389599,-0.5707959887801012,-0.6511145446506101,1.387012273552192,3.770600766013609,-0.5429334773648713,-0.9069238392070496,-3.583970688303247,-1.0567393801027654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728834.964241,14468,1743728834,959359646,world,1743728834.9593596,-2.705413945867004,1.1865274213551529,1.1163928332424782,-0.3796611856216674,-0.3195697790442118,-0.5620642467136439,-0.6616769022870659,1.5256271339345364,3.751660024511307,-0.5597578235887415,-0.9563897521600302,-3.6134676657409934,-1.065193923419879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728834.9745631,14469,1743728834,969306707,world,1743728834.9693067,-2.6898961414125524,1.2237881819515275,1.1107864933103266,-0.3848308496654508,-0.3069013086630072,-0.5531550472475874,-0.6721133071076782,1.6633077171205084,3.726970440941528,-0.5745191172681562,-1.004200598281676,-3.6399183794184578,-1.0659549247216586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728834.983553,14470,1743728834,979345322,world,1743728834.979345,-2.6728501933631663,1.2611280110923755,1.1049862870548437,-0.3898053690606146,-0.2937831129273735,-0.5439680456907612,-0.6825262061471297,1.8019915804347195,3.696000982732646,-0.5870650173435823,-1.0527214437071384,-3.663217893571854,-1.0737381397873174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728834.9941268,14471,1743728834,989291430,world,1743728834.9892914,-2.654589076789946,1.297801116760886,1.099119563887201,-0.3944671867365971,-0.2804828209584111,-0.5346609922345803,-0.6927211914746515,1.937982674718704,3.659407861273543,-0.5976489958669988,-1.1009122875059485,-3.6795977389956014,-1.072581892338829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.0044749,14472,1743728834,999371529,world,1743728834.9993715,-2.634708655085161,1.3345835053445465,1.093072367517353,-0.3989159665258002,-0.2666962530216445,-0.5250646197085095,-0.7028842759696362,2.0746528116857883,3.616158880368106,-0.6061173496749486,-1.1446664976350076,-3.695268418458244,-1.0667778889027453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.0138636,14473,1743728835,9299517,world,1743728835.0092995,-2.613780443577755,1.3703676814824215,1.0870380836066604,-0.4030339385733932,-0.2528450555327403,-0.5154494624207723,-0.712702514335961,2.20748852027163,3.567522422417716,-0.6124051671549415,-1.1862112105928804,-3.702202374566818,-1.063520188360608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.024221,14474,1743728835,19309282,world,1743728835.0193093,-2.591353081806849,1.4059435994573106,1.0808958850642054,-0.4068872911396227,-0.2386418859236258,-0.505608621619341,-0.7223937322098423,2.3392515178191804,3.51248530425458,-0.6167495477194146,-1.2296925268629946,-3.698272038401504,-1.0549292578906015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.034763,14475,1743728835,29386520,world,1743728835.0293863,-2.5674501613436576,1.4411890146903708,1.0746734906294553,-0.410441451167836,-0.224141445301279,-0.4955894505442433,-0.7319081391614315,2.469673818225589,3.450891567960302,-0.618890139620319,-1.2666412831411031,-3.6820093541125214,-1.046108605903452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.0438166,14476,1743728835,39376497,world,1743728835.0393765,-2.5424587405392463,1.4754992157615494,1.0684903257873473,-0.4136282580453195,-0.209644017059195,-0.485557877889435,-0.7410766475049575,2.5967990854154834,3.3835374612244564,-0.6185117867245384,-1.297991977649778,-3.662410353395287,-1.038495949790572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.053641,14477,1743728835,49395800,world,1743728835.0493958,-2.516128148934714,1.5092198129523122,1.0622973495184844,-0.4165010470648045,-0.1949937111489349,-0.4754004850051297,-0.7499991395082893,2.720979599337502,3.3102366862220696,-0.6163103616755315,-1.3345424838518185,-3.6453780339287225,-1.0291323138371715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.0645072,14478,1743728835,59351444,world,1743728835.0593514,-2.488737799529191,1.5419830121562963,1.056171104181495,-0.4190155471268069,-0.1803114990101999,-0.4652356225957256,-0.7585970933629292,2.841219305881644,3.231537262622492,-0.6119884559620492,-1.3732132137868682,-3.617961459778663,-1.014275417258787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.0739734,14479,1743728835,69392204,world,1743728835.0693922,-2.459912176462385,1.574220514547803,1.0500407229477065,-0.4211797661900069,-0.1654338529087465,-0.4549510717121618,-0.7669802912799348,2.9586718414216917,3.1466184659110845,-0.6058013008278451,-1.411540305794576,-3.57934591025311,-1.0061414911889086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.0835257,14480,1743728835,79397202,world,1743728835.0793972,-2.430026015170036,1.6054808414280757,1.0439982451935177,-0.4229290997020687,-0.1505956649786856,-0.4446706158974259,-0.7750612657540235,3.0716659604778984,3.056576814137371,-0.5977857671229697,-1.4510529295257903,-3.528285404445732,-0.9952572673126026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.0949385,14481,1743728835,89372635,world,1743728835.0893726,-2.3991114398738858,1.6357369239610606,1.038059142124636,-0.4242518539616002,-0.1358378635577513,-0.4344250898100361,-0.7828366883186767,3.1801422604213627,2.961542147069107,-0.5879031582238344,-1.4916138310646831,-3.4770945772932245,-0.9883465258331986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.1043603,14482,1743728835,99392414,world,1743728835.0993924,-2.366983351846851,1.665164189176031,1.0321951946006185,-0.4251462923538597,-0.1210458557223921,-0.4241362172523555,-0.7903840839269618,3.28387444001488,2.8617710249832107,-0.576932461918644,-1.535979818606031,-3.4294521913835307,-0.9800354883029132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.1137972,14483,1743728835,109297752,world,1743728835.1092978,-2.33421044799068,1.6932571357603872,1.0265110707474263,-0.4256068467543867,-0.1064581617064322,-0.4139767887805141,-0.7975892991714776,3.381963861802432,2.758230149045532,-0.5641056471219228,-1.5781523345501394,-3.373037357592904,-0.9561815730358584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.1243014,14484,1743728835,119282246,world,1743728835.1192822,-2.300206133998425,1.720528460760839,1.0209135160308964,-0.4256266356742674,-0.0918061366757636,-0.4038307092581212,-0.8045709157888806,3.475499888637572,2.649915914905455,-0.5499895951355531,-1.631450992633931,-3.3066853677224177,-0.9356518945487226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.134816,14485,1743728835,129301548,world,1743728835.1293015,-2.265159432575277,1.746800478650332,1.0154399396832956,-0.425139430621449,-0.077197544886468,-0.3937478668696356,-0.8113320041327001,3.5635784044226617,2.537841706459529,-0.5349616373900143,-1.6891341468077896,-3.227911254521145,-0.9155888577390472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.1436725,14486,1743728835,139291048,world,1743728835.139291,-2.229352572282577,1.7718670082394303,1.010135290725593,-0.4241120771464956,-0.0627762093684066,-0.3838323437222201,-0.8178391195513495,3.645654883570445,2.4228795449145504,-0.5189509234834749,-1.7525722909451482,-3.139682342446594,-0.8950378697633221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.15444,14487,1743728835,149293423,world,1743728835.1492934,-2.192693782260012,1.7958093319833404,1.0049853609979311,-0.4225086993623652,-0.0485083192457103,-0.3740776679089937,-0.8241354502136448,3.721553898357733,2.3056144781487804,-0.5025974155940833,-1.824351605700617,-3.0422854811816973,-0.8719677624431816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.1657126,14488,1743728835,159291983,world,1743728835.159292,-2.155305339351783,1.8185659096740363,1.0000015434987188,-0.4202650302108721,-0.0344591941502675,-0.3645118276309891,-0.8302535732157283,3.7911886642484416,2.186544521735411,-0.4858535833197764,-1.9092369534620903,-2.937244263515704,-0.8564358887988506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.1740088,14489,1743728835,169298172,world,1743728835.1692982,-2.11720823435046,1.840144645696448,0.9951818715748356,-0.4173356621612167,-0.0206379085690086,-0.3551298782564238,-0.8362342921621508,3.854406088838069,2.066410141964952,-0.4691321424833634,-1.998142154289905,-2.825723998875757,-0.8365346733094253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.184213,14490,1743728835,179286957,world,1743728835.179287,-2.0785621015987186,1.8604860648665071,0.990536443355332,-0.4136972587056406,-0.0070974870043334,-0.3459816158234679,-0.8420813056527523,3.9107695189547766,1.946706953595148,-0.4531976489372517,-2.0974595271464302,-2.713816836755455,-0.8199611140443896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.195189,14491,1743728835,189304590,world,1743728835.1893046,-2.0392565338805806,1.87968828759427,0.9860347250732148,-0.4093162872521783,0.006215352823701,-0.336986360562913,-0.8478571454991292,3.960490731034371,1.8278192570327036,-0.4384399418400758,-2.195016658887473,-2.6036312364422804,-0.8073149623492444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.2042186,14492,1743728835,199293137,world,1743728835.1992931,-1.999585439741309,1.8976530401661809,0.9816892689390414,-0.4042026401088399,0.0192174110985865,-0.3282033115115078,-0.8535417407207404,4.003476491955697,1.710895985262223,-0.4249826128941326,-2.3067077135485023,-2.4884954614776773,-0.7897140618717687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.213971,14493,1743728835,209379435,world,1743728835.2093794,-1.9591079574746249,1.9146160419922065,0.977434305778092,-0.3982229735395561,0.0320570444759366,-0.3195253282521949,-0.8592405797273014,4.040182164023379,1.5958247793537597,-0.4135698472595502,-2.437352282425456,-2.3643522656628626,-0.7782473307893434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.2252808,14494,1743728835,219384432,world,1743728835.2193844,-1.918608510539216,1.9303050793800371,0.9733186281828692,-0.3913927828025333,0.0444887328086552,-0.3111002055372706,-0.8648983202306715,4.06995980762082,1.4860719729650478,-0.4053890486588662,-2.574877430605701,-2.242739928455784,-0.7677014883235596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.2342994,14495,1743728835,229382038,world,1743728835.229382,-1.87785511358736,1.944894493735376,0.9692827208854946,-0.3836603205149517,0.0566020425799801,-0.3028374665683727,-0.8705690300490757,4.093931537220445,1.379504222581054,-0.3987532696761942,-2.7124535755808528,-2.116432077769459,-0.7557094374974564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.2438414,14496,1743728835,239366293,world,1743728835.2393663,-1.836931868716508,1.958415270342753,0.9653085478254454,-0.375014009835771,0.0683582812738305,-0.2947563677855038,-0.8762478653087153,4.111783611947926,1.2799891459205217,-0.3971272837328955,-2.861746805994181,-1.9788689936258212,-0.7396017981320439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.2547662,14497,1743728835,249382257,world,1743728835.2493825,-1.795713777388963,1.9709966984623195,0.9613278514614556,-0.3653488600042381,0.0797764583647076,-0.2868368888151104,-0.8819753547572946,4.124274702994062,1.1868618610829484,-0.4000977534155487,-3.0200509246753064,-1.8345632283891995,-0.7278044941626879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.2646554,14498,1743728835,259388924,world,1743728835.259389,-1.7544220033996658,1.9826548110967277,0.9573065248620078,-0.3546592684897655,0.0907536386434989,-0.2790784176952615,-0.8877476089091868,4.13188350412938,1.100960380829788,-0.4079662368174077,-3.174073251884722,-1.6839952562477214,-0.7213581330990951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.2737815,14499,1743728835,269373417,world,1743728835.2693734,-1.713155624935197,1.9934444052892988,0.9532071405276724,-0.342985593887024,0.101230641980031,-0.2714703836850273,-0.893541868236839,4.13531478519839,1.020797923568257,-0.4189461589258706,-3.324026220544186,-1.5307747269000225,-0.7153098256956141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.28414,14500,1743728835,279343367,world,1743728835.2793434,-1.6719252073883415,2.0034312409875823,0.948998785726192,-0.3303418377682958,0.1111816452040899,-0.2639801574476406,-0.8993483132043423,4.1350460980577886,0.9455161497984186,-0.4320624780946849,-3.465623598490462,-1.375940302235377,-0.716928570634726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.2946522,14501,1743728835,289300919,world,1743728835.289301,-1.6307580335426404,2.012666718470713,0.9446614138854814,-0.3167675582146491,0.1205579505771814,-0.2565762079290487,-0.9051479128518766,4.13141742379937,0.8744103043388682,-0.4464048828940826,-3.595901563396571,-1.2153301356484632,-0.7246246055183589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.3035376,14502,1743728835,299400568,world,1743728835.2994006,-1.5890469953370523,2.021322806888593,0.940115170879346,-0.3020973111164757,0.1294471323872248,-0.2491114777653161,-0.9110017157933896,4.124546059423461,0.8058013201352554,-0.4612828384224414,-3.715733987388438,-1.0610468324264355,-0.7399763680766327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.3143196,14503,1743728835,309301138,world,1743728835.3093011,-1.548234454230587,2.029140350236941,0.935512218502186,-0.2869090236296255,0.1375430047155922,-0.2417823706849993,-0.9166822891491048,4.114899630344196,0.7421480537702851,-0.4761824468174244,-3.814078820802064,-0.9149285019437406,-0.7471450964860694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.3247871,14504,1743728835,319417000,world,1743728835.319417,-1.5066383285981515,2.0364913082727663,0.930654957169592,-0.2706583521360465,0.145180008159715,-0.2343275255818283,-0.922365129655519,4.102423642270746,0.6813531513208477,-0.4923823188015135,-3.89578066959845,-0.7580554738015641,-0.7489843474592688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.3340766,14505,1743728835,329395533,world,1743728835.3293955,-1.465737079750195,2.0431483636965493,0.925700401143302,-0.253989897573712,0.1520234448782948,-0.2270295528455561,-0.9278122580956656,4.087700172729698,0.625374253302853,-0.5089411098951027,-3.955162896904404,-0.6076552448795267,-0.7496608034748132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.3440557,14506,1743728835,339374304,world,1743728835.3393743,-1.4249875234871574,2.049256487349474,0.9205796899114764,-0.2367858739819901,0.1581852908214011,-0.2197664641877728,-0.9330662167653152,4.07088670164206,0.5735108761266616,-0.5263077327295659,-4.006752495898714,-0.4685664952602771,-0.7694804732096913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.355114,14507,1743728835,349414587,world,1743728835.3494146,-1.3841604745053118,2.0548922552329807,0.9152487751818026,-0.2190208969673834,0.1636975149879633,-0.2124027106133913,-0.9381460754074774,4.052096664791769,0.5254520230157778,-0.5445720939909716,-4.034927777524458,-0.3305218902173905,-0.765824690948562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.3639305,14508,1743728835,359403372,world,1743728835.3594034,-1.3437362687518315,2.0600268923929472,0.9097661845366884,-0.2009952005826955,0.1685026266549632,-0.2051451708505657,-0.94293332374553,4.031252750700577,0.4805850646925536,-0.5615156022743765,-4.048365395203688,-0.19980143001796,-0.7607927915275928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.3739405,14509,1743728835,369330883,world,1743728835.369331,-1.303771307351654,2.064692758319277,0.9041523463051312,-0.1828121284577901,0.1726226304581912,-0.1979886653896401,-0.9474078538410248,4.008365377993783,0.4386924803901382,-0.5764907640517594,-4.046215108108402,-0.0823071074635259,-0.7575352958191167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.3848476,14510,1743728835,379379988,world,1743728835.37938,-1.263553461359297,2.068998847298223,0.8983271195885144,-0.1642413695654787,0.1761725467426505,-0.1907859514070105,-0.951624257279724,3.9826995900994175,0.3985076411039183,-0.5883486146642996,-4.026056628954154,0.0265611667560999,-0.7573888559191019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.3942258,14511,1743728835,389367104,world,1743728835.389367,-1.2238455073314098,2.0728839128973027,0.8924274395908605,-0.1457401573429246,0.1790906981687516,-0.1836447337205358,-0.9554898953645728,3.954890454064228,0.3612374658539714,-0.5972623742145852,-3.981644172615188,0.128851610187542,-0.765250276073425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.4034855,14512,1743728835,399369478,world,1743728835.3993697,-1.1843619602430626,2.0764083110820786,0.8864385239652157,-0.1273051135834391,0.1814049113365171,-0.1765053020726015,-0.9590263523692965,3.9243556975089615,0.3262403547354917,-0.6018767026037468,-3.91552766775564,0.2241320667382058,-0.7653660980056821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.4147265,14513,1743728835,409393549,world,1743728835.4093935,-1.145105549496341,2.079595319891689,0.880402427678177,-0.1090306928945418,0.1831479522161116,-0.169417627739104,-0.96221972699443,3.890852433111017,0.2935337776325235,-0.6013620965345292,-3.835554428401459,0.3082995554875973,-0.7499911811476305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.424435,14514,1743728835,419296980,world,1743728835.419297,-1.1066602777374523,2.082426943531742,0.8744584246882189,-0.0912392041297195,0.1843493186506034,-0.1625406689255923,-0.965023972390352,3.854925968469563,0.263866981312681,-0.5957146444248296,-3.7509664940798833,0.3809647480288435,-0.7413769870851545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.4338353,14515,1743728835,429393291,world,1743728835.4293933,-1.0678377046368872,2.085020590342149,0.8684670180028015,-0.0734313477167452,0.1851071273571579,-0.1556170705742176,-0.9675363124554976,3.81582363548876,0.2368683558351669,-0.5856490100729312,-3.6524351147111815,0.4371145672576949,-0.7398216987952204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.44455,14516,1743728835,439289808,world,1743728835.4392898,-1.0301733085318947,2.087305355597154,0.8627049494136306,-0.0563952256924974,0.1854409043274478,-0.1488917359439645,-0.9696713363242742,3.774682735497848,0.2136012652348095,-0.5703140550287527,-3.536888393837032,0.4881610815560621,-0.7322835823647021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.4547122,14517,1743728835,449412346,world,1743728835.4494123,-0.9920766163467258,2.08941381598968,0.8569823911107051,-0.039500642376076,0.1853849041723153,-0.1421328153812308,-0.9715299271503188,3.729952974227074,0.193386600072529,-0.5494095554083342,-3.4044866216057144,0.5360308151458613,-0.7267385767607731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.4635403,14518,1743728835,459282398,world,1743728835.4592824,-0.9553736883788648,2.091280950704069,0.8516191601555507,-0.0236167499684501,0.1849662525367011,-0.1356573255472999,-0.9730502682640868,3.683959685975791,0.1774967797969805,-0.5242616075484534,-3.2683570700535154,0.5729668095104276,-0.7197681242980135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728835.47426,14519,1743728835,469290972,world,1743728835.469291,-0.9186237677127184,2.09302452648594,0.8464448237917935,-0.0081515311792374,0.1842245868496293,-0.1292169934388935,-0.9743191585646512,3.634988392265664,0.1653641187247801,-0.4938398034966833,-3.1140580457645792,0.5985911167758954,-0.714729016185019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
